"","year","FSTATE","post74","dcpoverty","dcunemp","dcblack_per","dcp15t17","dcp18t24","dcp25t34","dcpolice_per1","dcprison_per1","robmin","robmax","mmdate","addondate","mmterm","addonterm","addonminfrac","addonmaxfrac","addontermpost","addonminpost","addonmaxpost","rmurder","rrapetot","rrobtot","rrobgun","raslttot","rasltgun","rburgtot","rlarceny","ralloffense","amurder","arapetot","arobtot","arobgun","aaslttot","aasltgun","aburgtot","alarceny","aalloffense","jmurder","jrapetot","jrobtot","jrobgun","jaslttot","jasltgun","jburgtot","jlarceny","jalloffense","lnrmurder","pcrmurder","lnpcrmurder","lnrrapetot","pcrrapetot","lnpcrrapetot","lnrrobtot","pcrrobtot","lnpcrrobtot","lnrrobgun","pcrrobgun","lnpcrrobgun","lnraslttot","pcraslttot","lnpcraslttot","lnrasltgun","pcrasltgun","lnpcrasltgun","lnrburgtot","pcrburgtot","lnpcrburgtot","lnrlarceny","pcrlarceny","lnpcrlarceny","lnralloffense","pcralloffense","lnpcralloffense","lnamurder","pcamurder","lnpcamurder","lnarapetot","pcarapetot","lnpcarapetot","lnarobtot","pcarobtot","lnpcarobtot","lnarobgun","pcarobgun","lnpcarobgun","lnaaslttot","pcaaslttot","lnpcaaslttot","lnaasltgun","pcaasltgun","lnpcaasltgun","lnaburgtot","pcaburgtot","lnpcaburgtot","lnalarceny","pcalarceny","lnpcalarceny","lnaalloffense","pcaalloffense","lnpcaalloffense","lnjmurder","pcjmurder","lnpcjmurder","lnjrapetot","pcjrapetot","lnpcjrapetot","lnjrobtot","pcjrobtot","lnpcjrobtot","lnjrobgun","pcjrobgun","lnpcjrobgun","lnjaslttot","pcjaslttot","lnpcjaslttot","lnjasltgun","pcjasltgun","lnpcjasltgun","lnjburgtot","pcjburgtot","lnpcjburgtot","lnjlarceny","pcjlarceny","lnpcjlarceny","lnjalloffense","pcjalloffense","lnpcjalloffense","rrobfrac","lnrrobfrac","addonyr","mmyr","relyr","mmrelyr","yaddon","ymm","everaddon","evermm","addonpre70","mmpre70","timey","timeysq"
"1718",1972,51,0,13,3.59999990463257,18.454345703125,5.92361736297607,13.1727991104126,14.1048364639282,147.0908203125,104.800369262695,5,50,70,70,2,2,0.400000005960464,0.0399999991059303,0,0,0,312,661,4434,2547,5515,1354,26019,55206,100292,256,390,1111,632,3634,799,4482,10259,21517,31,64,267,109,478,60,1703,4004,7115,5.74300336837769,13.2881937026978,2.58687591552734,6.4937539100647,28.152229309082,3.33762645721436,8.39705753326416,188.845672607422,5.24093008041382,7.84267139434814,108.477653503418,4.68654441833496,8.61522674560547,234.885848999023,5.45909976959229,7.21081829071045,57.667350769043,4.05469131469727,10.1665821075439,1108.15869140625,7.01045513153076,10.9188270568848,2351.24365234375,7.76269960403442,11.5158414840698,4271.47265625,8.35971355438232,5.5451774597168,10.9031324386597,2.38905024528503,5.96614694595337,16.6102409362793,2.81001949310303,7.01301574707031,47.3178939819336,3.85688853263855,6.44888925552368,26.9171085357666,3.29276204109192,8.19808959960938,154.773376464844,5.04196214675903,6.6833610534668,34.0297012329102,3.52723360061646,8.40782451629639,190.889999389648,5.2516975402832,9.23591041564941,436.934539794922,6.07978343963623,9.97659873962402,916.416809082031,6.82047128677368,3.43398714065552,1.32030129432678,0.277859956026077,4.1588830947876,2.72578310966492,1.00275576114655,5.58724880218506,11.3716268539429,2.43112134933472,4.6913480758667,4.64234972000122,1.53522062301636,6.16961050033569,20.3581943511963,3.01348352432251,4.09434461593628,2.55542182922363,0.938217282295227,7.44014644622803,72.5313873291016,4.28401947021484,8.29504871368408,170.531814575195,5.1389217376709,8.86996078491211,303.030426025391,5.71383333206177,0.574424922466278,-0.554385900497437,1975,1975,-3,-3,0,0,1,1,0,0,8,64
"1719",1973,51,0,12,3.59999990463257,18.4443645477295,5.99187040328979,13.3288555145264,14.551685333252,150.845123291016,102.441299438477,5,50,70,70,2,2,0.400000005960464,0.0399999991059303,0,0,0,312,727,4077,2472,5531,1329,26519,58247,103495,273,383,1120,710,3660,880,4514,9986,21540,15,58,254,97,536,61,1750,3908,7139,5.74300336837769,13.0426826477051,2.56822729110718,6.58892631530762,30.3911209106445,3.41415047645569,8.31311702728271,170.432739257812,5.13834095001221,7.81278276443481,103.338172912598,4.63800668716431,8.61812400817871,231.214981079102,5.4433479309082,7.1921820640564,55.5568084716797,4.01740598678589,10.1856164932251,1108.58618164062,7.01084089279175,10.9724473953247,2434.92651367188,7.79767179489136,11.5472784042358,4326.4501953125,8.37250232696533,5.60947179794312,11.4123468399048,2.43469572067261,5.94803476333618,16.0107288360596,2.77325916290283,7.02108383178711,46.8198852539062,3.84630799293518,6.56526517868042,29.6804618835449,3.39048886299133,8.20521831512451,153.000701904297,5.03044271469116,6.7799220085144,36.787052154541,3.6051459312439,8.41493892669678,188.70085144043,5.24016284942627,9.20893955230713,417.449432373047,6.03416347503662,9.9776668548584,900.446716308594,6.80289077758789,2.70805025100708,0.627052009105682,-0.466725796461105,4.06044292449951,2.42460107803345,0.885667026042938,5.53733444213867,10.6180810928345,2.36255836486816,4.57471084594727,4.05493640899658,1.39993500709534,6.28413438796997,22.4066581726074,3.10935807228088,4.11087369918823,2.55001163482666,0.936097919940948,7.46737098693848,73.1560668945312,4.29259490966797,8.27078056335449,163.367950439453,5.09600496292114,8.87332820892334,298.434967041016,5.69855213165283,0.606328189373016,-0.500333845615387,1975,1975,-2,-2,0,0,1,1,0,0,9,81
"1720",1974,51,0,11,4.5,18.4807415008545,6.02632904052734,13.5391521453857,14.9051208496094,125.727378845215,103.940612792969,5,50,70,70,2,2,0.400000005960464,0.0399999991059303,0,0,0,338,805,5047,2793,17099,1529,32941,72162,136228,287,508,1506,910,12830,1017,6664,12719,36537,14,65,294,111,1623,68,2630,4164,9427,5.82304573059082,13.8656826019287,2.62941694259644,6.69084215164185,33.0232963562012,3.49721336364746,8.52654933929443,207.041717529297,5.33292007446289,7.93487167358398,114.576484680176,4.74124240875244,9.74677562713623,701.447631835938,6.55314636230469,7.33236932754517,62.7237548828125,4.13874006271362,10.402473449707,1351.32971191406,7.20884418487549,11.1866683959961,2960.2822265625,7.99304008483887,11.8220853805542,5588.4443359375,8.62845611572266,5.6594820022583,11.7735233306885,2.46585321426392,6.23048162460327,20.8395462036133,3.03685235977173,7.31721258163452,61.7802314758301,4.12358331680298,6.8134446144104,37.3306846618652,3.61981558799744,9.45954132080078,526.321594238281,6.2659125328064,6.92461252212524,41.7201156616211,3.73098349571228,8.80447483062744,273.375457763672,5.61084604263306,9.450852394104,521.76806640625,6.25722312927246,10.5060806274414,1498.84741210938,7.31245183944702,2.63905739784241,0.57431823015213,-0.554571628570557,4.17438745498657,2.66647744178772,0.980758309364319,5.68357992172241,12.0606822967529,2.48995065689087,4.70953035354614,4.55352306365967,1.51590120792389,7.3920316696167,66.5798873901367,4.19840240478516,4.21950769424438,2.78954553604126,1.02587866783142,7.87473917007446,107.889778137207,4.68110990524292,8.33423137664795,170.818649291992,5.14060258865356,9.15133285522461,386.721282958984,5.95770406723022,0.553398072719574,-0.591677665710449,1975,1975,-1,-1,0,0,1,1,0,0,10,100
"1721",1975,51,1,10.5,6.40000009536743,18.4914722442627,5.9528694152832,13.8241052627563,15.2876014709473,160.702102661133,101.08162689209,5,50,70,70,2,2,0.400000005960464,0.0399999991059303,0,0,0,564,1165,6832,3757,27020,2311,56479,132596,238186,484,738,2251,1264,20603,1674,12286,20208,60644,29,79,398,129,1905,87,3667,5387,12371,6.33505439758301,11.344087600708,2.42869663238525,7.06047630310059,23.4323787689209,3.15411877632141,8.82937240600586,137.416320800781,4.92301511764526,8.2313756942749,75.5669097900391,4.32501840591431,10.2043323516846,543.470275878906,6.29797506332397,7.74543571472168,46.4825973510742,3.83907794952393,10.9416246414185,1135.99768066406,7.03526639938354,11.7950620651245,2666.98681640625,7.88870477676392,12.3808069229126,4790.78515625,8.47444915771484,6.18208503723145,9.7349967956543,2.27572727203369,6.60394382476807,14.8438587188721,2.69758629798889,7.71913003921509,45.2757797241211,3.81277227401733,7.14203643798828,25.4236278533936,3.23567891120911,9.93319225311279,414.401123046875,6.02683448791504,7.42297124862671,33.6702156066895,3.51661372184753,9.41621589660645,247.116058349609,5.50985813140869,9.91383361816406,406.456237792969,6.00747632980347,11.0127763748169,1219.77099609375,7.10641860961914,3.36729574203491,0.583295285701752,-0.539061725139618,4.36944770812988,1.5889767408371,0.463090240955353,5.98645210266113,8.00522518157959,2.08009457588196,4.85981225967407,2.59465837478638,0.953454852104187,7.55223751068115,38.316463470459,3.6458797454834,4.46590805053711,1.74988579750061,0.559550523757935,8.20712947845459,73.7566833496094,4.30077171325684,8.59174346923828,108.352127075195,4.68538618087769,9.42311000823975,248.825714111328,5.51675271987915,0.54991215467453,-0.597996711730957,1975,1975,0,0,0,1,1,1,0,0,11,121
"1722",1976,51,1,10.8000001907349,5.90000009536743,18.5088024139404,5.90333366394043,13.9887580871582,15.70325756073,168.756927490234,108.71403503418,5,50,70,70,2,2,0.400000005960464,0.0399999991059303,2,0.400000005960464,0.0399999991059303,475,1107,5440,2449,28297,1978,51168,132897,230972,458,719,2203,1090,22891,1542,10929,21579,62200,26,69,352,90,1971,74,3507,5552,12308,6.16331481933594,9.40952968597412,2.24172306060791,7.00940895080566,21.9291553497314,3.08781695365906,8.60153388977051,107.763870239258,4.67994260787964,7.8034348487854,48.5135536193848,3.88184332847595,10.2505111694336,560.550415039062,6.32891941070557,7.58984136581421,39.1832618713379,3.66824960708618,10.842869758606,1013.61431884766,6.92127752304077,11.7973299026489,2632.6279296875,7.87573766708374,12.3500518798828,4575.44775390625,8.42846012115479,6.12686920166016,9.07276725769043,2.20527720451355,6.57786130905151,14.2430562973022,2.65626955032349,7.69757556915283,43.6404075622559,3.77598357200623,6.99393320083618,21.5923938751221,3.07234120368958,10.038498878479,453.460083007812,6.11690711975098,7.34083557128906,30.5463027954102,3.41924357414246,9.29917526245117,216.498413085938,5.37758302688599,9.97947597503662,427.469970703125,6.05788421630859,11.0381107330322,1232.15307617188,7.11651849746704,3.25809645652771,0.515047907829285,-0.663495361804962,4.23410654067993,1.36685788631439,0.31251460313797,5.86363124847412,6.97295618057251,1.94203925132751,4.49980974197388,1.78285813331604,0.578217744827271,7.58629608154297,39.0445938110352,3.66470432281494,4.30406522750854,1.46590566635132,0.382473260164261,8.16251659393311,69.472038269043,4.24092435836792,8.62191390991211,109.982536315918,4.70032167434692,9.41800498962402,243.815765380859,5.49641275405884,0.450183808803558,-0.798099339008331,1975,1975,1,1,1,1,1,1,0,0,12,144
"1723",1977,51,1,11.1000003814697,5.30000019073486,18.5373516082764,5.80132627487183,14.0614929199219,16.1553497314453,172.053924560547,132.873718261719,5,50,70,70,2,2,0.400000005960464,0.0399999991059303,2,0.400000005960464,0.0399999991059303,458,1192,4727,1991,29193,1936,50597,129193,227215,410,763,1761,794,23944,1515,11563,23118,65056,17,70,314,74,2045,79,3713,6138,13259,6.12686920166016,8.89275646209717,2.18523716926575,7.08338785171509,23.1444664001465,3.14175581932068,8.46104621887207,91.7817916870117,4.51941394805908,7.5963921546936,38.6582489013672,3.65476012229919,10.281683921814,566.825866699219,6.34005212783813,7.56837940216064,37.5903434753418,3.62674713134766,10.8316478729248,982.416625976562,6.89001560211182,11.7690629959106,2508.47583007812,7.82743072509766,12.3336515426636,4411.7197265625,8.3920202255249,6.01615715026855,7.96076488494873,2.07452511787415,6.63725805282593,14.8147888183594,2.69562602043152,7.47363710403442,34.192455291748,3.53200507164001,6.67708349227905,15.4167003631592,2.73545145988464,10.0834732055664,464.908660888672,6.14184093475342,7.32317066192627,29.4159965515137,3.38153862953186,9.35556602478027,224.512985229492,5.41393375396729,10.0483665466309,448.870635986328,6.10673475265503,11.0830039978027,1263.15979003906,7.14137172698975,2.83321332931519,0.330080479383469,-1.10841882228851,4.24849510192871,1.35915493965149,0.306863129138947,5.74939298629761,6.09678077697754,1.80776083469391,4.30406522750854,1.43682098388672,0.362433016300201,7.62315320968628,39.7067413330078,3.68152093887329,4.36944770812988,1.53390347957611,0.427815794944763,8.21959590911865,72.0934600830078,4.27796316146851,8.72225379943848,119.17847442627,4.78062200546265,9.492431640625,257.443359375,5.55079984664917,0.421197384595871,-0.864653706550598,1975,1975,2,2,1,1,1,1,0,0,13,169
"1724",1978,51,1,11.3999996185303,5.40000009536743,18.5272026062012,5.73415994644165,14.0988416671753,16.4833431243896,171.523330688477,156.482131958008,5,50,70,70,2,2,0.400000005960464,0.0399999991059303,2,0.400000005960464,0.0399999991059303,452,1163,4999,2095,30309,1798,50968,131750,231441,408,738,1630,710,24002,1406,12383,25191,67871,21,79,299,64,2304,70,3997,7086,14813,6.11368227005005,8.74846076965332,2.16887784004211,7.05875825881958,22.5098667144775,3.11395382881165,8.51699352264404,96.7556533813477,4.57218885421753,7.64730882644653,40.5487289428711,3.7025043964386,10.3191995620728,586.630737304688,6.3743953704834,7.49443006515503,34.80029296875,3.54962587356567,10.8389530181885,986.485778808594,6.89414882659912,11.7886610031128,2550.021484375,7.8438572883606,12.3520803451538,4479.541015625,8.40727615356445,6.01126718521118,7.89684104919434,2.06646275520325,6.60394382476807,14.2839918136597,2.65913939476013,7.39633512496948,31.5486545562744,3.45153093338013,6.56526517868042,13.7420520782471,2.62046051025391,10.0858926773071,464.558776855469,6.14108800888062,7.24850416183472,27.2131328582764,3.30369973182678,9.42407989501953,239.672988891602,5.47927522659302,10.1342420578003,487.571868896484,6.18943786621094,11.1253643035889,1313.64331054688,7.18055963516235,3.04452252388,0.406455039978027,-0.900281965732574,4.36944770812988,1.52904522418976,0.424643516540527,5.70044374465942,5.78714561462402,1.7556391954422,4.1588830947876,1.23872017860413,0.214078739285469,7.74240207672119,44.5939254760742,3.79759764671326,4.24849510192871,1.35485017299652,0.303690880537033,8.29329967498779,77.361946105957,4.34849500656128,8.86587619781494,137.149551391602,4.92107200622559,9.6032600402832,286.705657958984,5.65845632553101,0.419083803892136,-0.869684398174286,1975,1975,3,3,1,1,1,1,0,0,14,196
"1725",1979,51,1,11.8000001907349,4.69999980926514,18.6683044433594,5.6155161857605,14.0106182098389,16.8841094970703,152.210723876953,171.381362915039,5,50,70,70,2,2,0.400000005960464,0.0399999991059303,2,0.400000005960464,0.0399999991059303,444,1403,5795,2440,31721,1868,56108,141411,249692,407,929,1786,743,25693,1443,12530,26347,71338,28,90,318,65,2813,103,3852,6922,15155,6.09582471847534,8.51978492736816,2.14239120483398,7.24636793136597,26.9217529296875,3.29293465614319,8.66475105285645,111.198547363281,4.71131753921509,7.79975318908691,46.820442199707,3.84631991386414,10.3647346496582,608.684936523438,6.41130065917969,7.53262376785278,35.8445014953613,3.57919025421143,10.9350337982178,1076.63989257812,6.98160028457642,11.8594255447388,2713.49389648438,7.90599250793457,12.4279832839966,4791.26611328125,8.47455024719238,6.00881338119507,7.8098030090332,2.05537962913513,6.83410882949829,17.8263072967529,2.88067531585693,7.48773384094238,34.2710266113281,3.53430032730103,6.61069583892822,14.2572078704834,2.65726256370544,10.1539735794067,493.015411376953,6.20054054260254,7.27447938919067,27.689302444458,3.3210461139679,9.43588066101074,240.434478759766,5.48244762420654,10.1791095733643,505.564819335938,6.2256760597229,11.1751842498779,1368.88391113281,7.22175121307373,3.33220458030701,0.537283778190613,-0.621228873729706,4.49980974197388,1.7269834280014,0.54637622833252,5.76205158233643,6.10200834274292,1.80861794948578,4.17438745498657,1.24726581573486,0.220953807234764,7.94200658798218,53.9778289794922,3.9885733127594,4.63472890853882,1.97643661499023,0.68129551410675,8.25634765625,73.9148941040039,4.30291414260864,8.8424596786499,132.82421875,4.8890266418457,9.62608623504639,290.804840087891,5.67265224456787,0.421052634716034,-0.864997446537018,1975,1975,4,4,1,1,1,1,0,0,15,225
"1726",1980,51,1,11.5,5,18.7954025268555,5.47655916213989,13.8963041305542,17.4542045593262,176.165679931641,169.235504150391,5,50,70,70,2,2,0.400000005960464,0.0399999991059303,2,0.400000005960464,0.0399999991059303,457,1452,6386,2867,34812,1717,63899,153008,272139,410,957,1993,927,28412,1403,13009,28808,77144,12,85,293,76,2585,82,3399,6672,13953,6.12468338012695,8.57805633544922,2.14920735359192,7.28069734573364,27.2545700073242,3.30522131919861,8.76186370849609,119.867546081543,4.78638744354248,7.96102142333984,53.8146362304688,3.98554539680481,10.4577178955078,653.433959960938,6.4822416305542,7.44833374023438,32.2287178039551,3.47285795211792,11.0650587081909,1199.40759277344,7.08958292007446,11.9382457733154,2872.01586914062,7.96276950836182,12.5140686035156,5108.1484375,8.53859233856201,6.01615715026855,7.69584941864014,2.04068112373352,6.86380338668823,17.9632396697998,2.8883273601532,7.59739637374878,37.4093360900879,3.62192034721375,6.83195352554321,17.4001274108887,2.85647749900818,10.2545671463013,533.303588867188,6.27909088134766,7.24636793136597,26.3348217010498,3.27089214324951,9.47339630126953,244.183670043945,5.49792051315308,10.2684087753296,540.736694335938,6.29293251037598,11.2534294128418,1448.02099609375,7.27795314788818,2.4849066734314,0.225244373083115,-1.49056935310364,4.44265127182007,1.59548103809357,0.467175275087357,5.68017244338989,5.49971675872803,1.70469653606415,4.33073329925537,1.42654776573181,0.355257362127304,7.85748100280762,48.5213928222656,3.882004737854,4.40671920776367,1.53916990756989,0.431243240833282,8.13123607635498,63.8004684448242,4.15576076507568,8.80567455291748,125.235870361328,4.83019876480103,9.54344940185547,261.902893066406,5.56797361373901,0.448950827121735,-0.800841927528381,1975,1975,5,5,1,1,1,1,0,0,16,256
"1727",1981,51,1,11.1999998092651,6.09999990463257,18.8277416229248,5.23503065109253,13.9233455657959,17.9276847839355,175.305786132812,159.844741821289,5,50,70,70,2,2,0.400000005960464,0.0399999991059303,2,0.400000005960464,0.0399999991059303,463,1477,7194,3178,35318,1654,62881,159817,278008,368,926,2132,959,30016,1256,14948,31084,82958,15,85,294,64,2530,60,3307,6583,13596,6.1377272605896,8.52863693237305,2.14342951774597,7.29776811599731,27.2069053649902,3.30347084999084,8.88100242614746,132.516235351562,4.88670539855957,8.06400775909424,58.5399742126465,4.06970977783203,10.4721479415894,650.571044921875,6.47785043716431,7.41095209121704,30.4673118591309,3.41665434837341,11.048999786377,1158.29211425781,7.05470180511475,11.9817848205566,2943.89013671875,7.98748731613159,12.5354051589966,5121.013671875,8.54110813140869,5.90808296203613,6.77870082855225,1.91378545761108,6.8308744430542,17.0572738647461,2.83657670021057,7.66481590270996,39.2722549438477,3.67051839828491,6.86589097976685,17.6651458740234,2.8715934753418,10.3094854354858,552.906188964844,6.31518840789795,7.13568735122681,23.1359996795654,3.14138984680176,9.61233234405518,275.347869873047,5.61803531646729,10.3444480895996,572.579162597656,6.35015106201172,11.3260898590088,1528.11804199219,7.33179235458374,2.70805025100708,0.276305735111237,-1.28624725341797,4.44265127182007,1.56573247909546,0.448353737592697,5.68357992172241,5.41559219360352,1.68928217887878,4.1588830947876,1.17890441417694,0.164585545659065,7.83597469329834,46.6035652160645,3.84167695045471,4.09434461593628,1.10522294044495,0.100047074258327,8.10379695892334,60.916202545166,4.10949897766113,8.79224586486816,121.261375427246,4.79794836044312,9.51753044128418,250.443511962891,5.52323341369629,0.441757023334503,-0.81699526309967,1975,1975,6,6,1,1,1,1,0,0,17,289
"1728",1982,51,1,10.8999996185303,7.69999980926514,18.9521350860596,4.97015619277954,13.7270984649658,17.896203994751,175.364349365234,165.555557250977,5,50,70,70,2,2,0.400000005960464,0.0399999991059303,2,0.400000005960464,0.0399999991059303,404,1365,6695,2992,36353,1589,53454,153064,261443,343,910,2360,1102,30316,1257,12572,30995,80766,11,76,256,54,2286,53,2458,5765,11430,6.00141477584839,7.35374021530151,1.99520909786224,7.218909740448,24.8461761474609,3.21270394325256,8.80911636352539,121.86457824707,4.80291032791138,8.00369739532471,54.4613647460938,3.99749159812927,10.5010318756104,661.709228515625,6.4948263168335,7.37086009979248,28.9234981536865,3.36465430259705,10.8865766525269,972.987182617188,6.88037109375,11.9386110305786,2786.12109375,7.93240547180176,12.4739713668823,4758.87109375,8.46776580810547,5.83773040771484,6.24339818954468,1.83152461051941,6.8134446144104,16.5641174316406,2.80723881721497,7.76641702651978,42.9574928283691,3.76021099090576,7.00488185882568,20.0589637756348,2.99867606163025,10.3194313049316,551.82177734375,6.31322526931763,7.13648319244385,22.8803253173828,3.13027739524841,9.43922710418701,228.839660644531,5.43302154541016,10.3415813446045,564.18115234375,6.33537530899048,11.2993116378784,1470.12915039062,7.2931056022644,2.39789533615112,0.200225606560707,-1.60831046104431,4.33073329925537,1.38337683677673,0.324527502059937,5.5451774597168,4.6597957611084,1.53897166252136,3.98898410797119,0.982925653457642,-0.0172217935323715,7.73455905914307,41.6105194091797,3.72835302352905,3.97029185295105,0.964723348617554,-0.0359139032661915,7.80710315704346,44.7413215637207,3.8008975982666,8.65956020355225,104.936416625977,4.65335464477539,9.34399700164795,208.052597045898,5.33779096603394,0.44690066576004,-0.805418908596039,1975,1975,7,7,1,1,1,1,0,0,18,324
"1729",1983,51,1,10.5,6.09999990463257,18.9948635101318,4.74422359466553,13.5497894287109,18.0424251556396,176.194778442383,176.868377685547,5,50,70,70,2,2,0.400000005960464,0.0399999991059303,2,0.400000005960464,0.0399999991059303,387,1370,6132,2584,36139,1417,51038,142680,247612,329,940,2249,937,30001,1146,11642,30387,78868,12,70,241,47,2386,61,2228,5594,11123,5.95842456817627,6.96941566467285,1.94153141975403,7.2225661277771,24.6720905303955,3.20567274093628,8.72127628326416,110.430114746094,4.70438289642334,7.85709381103516,46.5348052978516,3.84020042419434,10.4951276779175,650.820922851562,6.47823429107666,7.25629711151123,25.5185050964355,3.23940396308899,10.8403253555298,919.134460449219,6.82343244552612,11.8683595657349,2569.49926757812,7.85146617889404,12.4196186065674,4459.201171875,8.40272521972656,5.79605770111084,5.92490339279175,1.77916443347931,6.84588003158569,16.928295135498,2.82898640632629,7.71824073791504,40.5018501281738,3.7013475894928,6.8426833152771,16.8742694854736,2.82578992843628,10.308985710144,540.282775878906,6.29209280014038,7.04403305053711,20.6381130218506,3.02713942527771,9.3623743057251,209.658752441406,5.34548139572144,10.3217697143555,547.234191894531,6.30487680435181,11.2755308151245,1420.32006835938,7.25863742828369,2.4849066734314,0.216105908155441,-1.53198671340942,4.24849510192871,1.26061773300171,0.231601864099503,5.48479700088501,4.34012699127197,1.46790361404419,3.85014748573303,0.846414804458618,-0.166745722293854,7.77737379074097,42.9690589904785,3.76048040390015,4.11087369918823,1.09853839874268,0.0939805656671524,7.70885944366455,40.123664855957,3.69196629524231,8.62944984436035,100.741371154785,4.61255645751953,9.31677055358887,200.312164306641,5.29987716674805,0.42139595746994,-0.864182353019714,1975,1975,8,8,1,1,1,1,0,0,19,361
"1730",1984,51,1,10,5,19.0117835998535,4.6422061920166,13.2887582778931,18.2144584655762,176.578552246094,177.099700927734,5,50,70,70,2,2,0.400000005960464,0.0399999991059303,2,0.400000005960464,0.0399999991059303,435,1505,5767,2364,38411,1484,47657,139294,243439,353,1024,2075,808,32394,1161,11239,30248,80977,12,81,232,45,2754,70,2082,5943,11736,6.07534599304199,7.71394062042236,2.04302906990051,7.31654834747314,26.6884613037109,3.28423142433167,8.65990734100342,102.267349243164,4.62759065628052,7.76811027526855,41.9212799072266,3.73579359054565,10.5560989379883,681.149841308594,6.52378225326538,7.30249643325806,26.3160648345947,3.27017951011658,10.7717847824097,845.110961914062,6.73946809768677,11.8443422317505,2470.1279296875,7.81202507019043,12.4026212692261,4316.95166015625,8.37030506134033,5.86646795272827,6.25981855392456,1.83415114879608,6.931471824646,18.1587944030762,2.89915490150452,7.63771629333496,36.7963829040527,3.60539960861206,6.69456195831299,14.328423500061,2.66224527359009,10.3857288360596,574.44921875,6.35341167449951,7.05703687667847,20.5882415771484,3.02472019195557,9.32714557647705,199.303405761719,5.29482841491699,10.3171854019165,536.393737792969,6.28486824035645,11.3019208908081,1435.98107910156,7.26960372924805,2.4849066734314,0.212798371911049,-1.54741013050079,4.39444923400879,1.43638896942139,0.36213231086731,5.44673728942871,4.11410188674927,1.41442060470581,3.80666255950928,0.797993898391724,-0.22565433382988,7.92080974578857,48.8372268676758,3.88849282264709,4.24849510192871,1.2413238286972,0.216178417205811,7.64108419418335,36.9205169677734,3.60876750946045,8.68996906280518,105.388389587402,4.65765237808228,9.37041664123535,208.116806030273,5.33809947967529,0.409918487071991,-0.891796946525574,1975,1975,9,9,1,1,1,1,0,0,20,400
"1731",1985,51,1,10,5.59999990463257,19.0371246337891,4.63679933547974,12.9480438232422,18.3372287750244,177.236602783203,188.966156005859,5,50,70,70,2,2,0.400000005960464,0.0399999991059303,2,0.400000005960464,0.0399999991059303,405,1551,5720,2462,39358,1499,44797,142792,245850,335,1109,2130,889,32989,1156,10640,30697,82001,15,92,269,51,2889,85,2114,5891,12063,6.00388717651367,7.09103393554688,1.95883119106293,7.34665536880493,27.1560325622559,3.3015992641449,8.65172386169434,100.149909973145,4.60666799545288,7.80872917175293,43.1064834594727,3.76367330551147,10.580454826355,689.1083984375,6.53539848327637,7.31255340576172,26.2455787658691,3.26749753952026,10.7098960876465,784.33837890625,6.66484069824219,11.8691444396973,2500.10595703125,7.82408857345581,12.4124765396118,4304.52001953125,8.36742115020752,5.8141303062439,5.86542320251465,1.76907467842102,7.01121377944946,19.4171772003174,2.96615815162659,7.66387748718262,37.293586730957,3.61882138252258,6.7900972366333,15.5652570724487,2.74504137039185,10.4039297103882,577.595336914062,6.35887336730957,7.05272102355957,20.2400875091553,3.00766515731812,9.27237606048584,186.292831420898,5.22731971740723,10.3319206237793,537.46533203125,6.28686428070068,11.3144865036011,1435.73303222656,7.26943063735962,2.70805025100708,0.262630879878998,-1.33700573444366,4.52178859710693,1.61080276966095,0.476732671260834,5.59471130371094,4.70984697341919,1.54965543746948,3.93182563781738,0.892944991588593,-0.113230302929878,7.968665599823,50.582706451416,3.92360973358154,4.44265127182007,1.48824167251587,0.397595345973969,7.65633726119995,37.0134468078613,3.61128115653992,8.68118095397949,103.143898010254,4.63612508773804,9.39789772033691,211.207748413086,5.35284233093262,0.430419594049454,-0.842994749546051,1975,1975,10,10,1,1,1,1,0,0,21,441
